Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Pista joc,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
223997,"Escola El Carmel (Valors IPP) ""A""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Escola El Carmel (Valors IPP),Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell E,Escola Coves d'en Cimany,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:15 h,,,fgarcia@somvalors.com
223996,"Escola El Carmel (Valors IPP) ""A""",FUTBOL 5 PREINFANTIL MIXT 2ª FASE CEEB,,Escola El Carmel (Valors IPP),Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell E,Escola Coves d'en Cimany,Fora,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:15 h,,,fgarcia@somvalors.com
223995,"RMSI Sports ""A""",FUTBOL 5 PREBENJAMÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,RM Santa Isabel,7,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DIVENDRES.,FUTBOL 5 PREBENJAMÍ MIXT GRUP 03 1a FASE CEEB,isala@rmsantaisabel.com
223994,"RMSI Sports ""B""",FUTBOL 5 PREBENJAMÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,RM Santa Isabel,7,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DIVENDRES.,FUTBOL 5 PREBENJAMÍ MIXT GRUP 12 1a FASE CEEB,isala@rmsantaisabel.com
223993,"RMSI Sports ""B""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,RM Santa Isabel,7,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DIVENDRES.,FUTBOL 5 BENJAMÍ MIXT GRUP 05 1a FASE CEEB,isala@rmsantaisabel.com
223992,"RMSI Sports ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,RM Santa Isabel,7,FUTBOL 5,BENJAMÍ,MIXT,Divendres,19:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DIVENDRES.,FUTBOL 5 BENJAMÍ MIXT GRUP 18 1a FASE CEEB,isala@rmsantaisabel.com
223991,"RMSI Sports ""A""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell B,RM Santa Isabel,7,FUTBOL 5,PREALEVÍ,MIXT,Dissabte,09:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DIVENDRES.,FUTBOL 5 PREALEVÍ MIXT GRUP 09 1a FASE CEEB,isala@rmsantaisabel.com
223990,"RMSI Sports ""B""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,RM Santa Isabel,7,FUTBOL 5,PREALEVÍ,MIXT,Dissabte,09:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DIVENDRES.,FUTBOL 5 PREALEVÍ MIXT GRUP 08 1a FASE CEEB,isala@rmsantaisabel.com
223989,"RMSI Sports ""A""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell D,RM Santa Isabel,7,FUTBOL 5,ALEVÍ,MIXT,Dissabte,10:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DISSABTES.,FUTBOL 5 ALEVÍ MIXT GRUP 13 1a FASE CEEB,isala@rmsantaisabel.com
223988,"RMSI Sports ""A""",FUTBOL 5 PREINFANTIL MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,RM Santa Isabel,7,FUTBOL 5,PREINFANTIL,MIXT,Dissabte,10:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI. 2) GRUP DE DISSABTES.,FUTBOL 5 PREINFANTIL MIXT GRUP 02 1a FASE CEEB,isala@rmsantaisabel.com
223987,"RMSI Sports ""A""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,RMSI Sports,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell D,RM Santa Isabel,7,FUTBOL 5,INFANTIL,MIXT,Dissabte,11:00 h,1) NÚMERO DE PLANTILLA TOTALMENT OPOSAT AL NOSTRE VOLEI.,FUTBOL 5 INFANTIL MIXT GRUP 01 1a FASE CEEB,isala@rmsantaisabel.com
223985,"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",VOLEIBOL ALEVÍ MIXT 2ª FASE CEEB,,Club Voleibol Sant Andreu (7 d'Aventura),Genèrica,Tramitada,,2025-12-11,2025-12-10,,0,Nivell A,Institut Princep de Viana - Escola Pegaso,1,VOLEIBOL,ALEVÍ,MIXT,Divendres,19:15 h,,VOLEIBOL ALEVÍ MIXT GRUP 01 1a FASE CEEB,coordinacio.cvsantandreu@gmail.com
223984,"Club Voleibol Sant Andreu (7 d'Aventura) ""Vermell""",VOLEIBOL INFANTIL FEMENÍ 2ª FASE CEEB,,Club Voleibol Sant Andreu (7 d'Aventura),Genèrica,Tramitada,,2025-12-11,2025-12-10,,0,Nivell A,Institut Princep de Viana - Escola Pegaso,5,VOLEIBOL,INFANTIL,FEMENI,Dissabte,09:00 h,,VOLEIBOL INFANTIL FEMENÍ GRUP 01 1a FASE CEEB,coordinacio.cvsantandreu@gmail.com
223983,"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",VOLEIBOL CADET FEMENÍ 2ª FASE CEEB,,Club Voleibol Sant Andreu (7 d'Aventura),Genèrica,Tramitada,,2025-12-11,2025-12-10,,0,Nivell A,Institut Princep de Viana - Escola Pegaso,1,VOLEIBOL,CADET,FEMENI,Divendres,20:30 h,,VOLEIBOL CADET FEMENÍ GRUP 05 1a FASE CEEB,coordinacio.cvsantandreu@gmail.com
223982,"Club Voleibol Sant Andreu (7 d'Aventura) ""A""",VOLEIBOL CADET FEMENÍ 2ª FASE CEEB,,Club Voleibol Sant Andreu (7 d'Aventura),Genèrica,Tramitada,,2025-12-11,2025-12-10,,0,Nivell A,Institut Princep de Viana - Escola Pegaso,1,VOLEIBOL,CADET,FEMENI,Dissabte,11:15 h,,VOLEIBOL CADET FEMENÍ GRUP 02 1a FASE CEEB,coordinacio.cvsantandreu@gmail.com
223981,"Club Voleibol Sant Andreu (7 d'Aventura) ""Verd""",VOLEIBOL JUVENIL FEMENÍ 2ª FASE CEEB,,Club Voleibol Sant Andreu (7 d'Aventura),Genèrica,Tramitada,,2025-12-11,2025-12-10,,0,Nivell B,Institut Princep de Viana - Escola Pegaso,5,VOLEIBOL,JUVENIL,FEMENI,Divendres,20:30 h,,VOLEIBOL JUVENIL FEMENÍ GRUP 04 1a FASE CEEB,coordinacio.cvsantandreu@gmail.com
223976,"Club Handbol Claret-Gràcia ""A""",1a TROBADA ESCOLES ESPORTIVES | HANDBOL | MENUTS | TORN ÚNIC (13 desembre),,Club Handbol Claret-Gràcia,Genèrica,Validada,,,2025-12-10,,0,Nivell E,Col·legi Pau Casals de Gràcia,Indiferent,HANDBOL,MENUTS,MIXT,Dissabte,10:00 h,,,handbol.claret@gmail.com
223975,AMPA Pau Romeva,FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,AMPA Pau Romeva,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Escola Pau Romeva,Fora,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,,FUTBOL 5 PREALEVÍ MIXT GRUP 04 1a FASE CEEB,extraescolarspauromeva@gmail.com
223974,"Club Handbol Claret-Gràcia ""A""",HANDBOL ALEVÍ MIXT 2ª FASE CEEB,,Club Handbol Claret-Gràcia,Genèrica,Facturada,,,2025-12-10,,1,Nivell A,Col·legi Pau Casals de Gràcia,Casa,HANDBOL,ALEVÍ,MIXT,Dissabte,11:00 h,,"HANDBOL ALEVÍ MIXT COPA CEEB 25-26, HANDBOL ALEVÍ MIXT GRUP 01 1a FASE CEEB",handbol.claret@gmail.com
223973,"Associacio Sant Marti Esport ""A""",FUTBOL 5 CADET FEMENÍ 2ª FASE CEEB,,Associacio Sant Marti Esport,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell E,Complex Poliesportiu Francesc Abad,Casa,FUTBOL 5,CADET,FEMENÍ,Divendres,19:00 h,,,dani@asme.es
223972,"Associacio Sant Marti Esport ""A""",BÀSQUET PREALEVÍ MIXT 2ª FASE CEEB,,Associacio Sant Marti Esport,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell E,CEM La Verneda,Casa,BÀSQUET,PREALEVÍ,MIXT,Dissabte,10:30 h,,BÀSQUET PREALEVÍ MIXT GRUP 04 1a FASE CEEB,silviasolegarcia@gmail.com
223971,"AEE Institut Montserrat ""B""",VOLEIBOL INFANTIL FEMENÍ 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell E,Institut Montserrat,8,VOLEIBOL,INFANTIL,FEMENI,Dissabte,10:45 h,,,voleibase@aeeinsmontserrat.cat
223970,"AEE Institut Montserrat ""A""",VOLEIBOL INFANTIL MIXT 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell D,Institut Montserrat,8,VOLEIBOL,INFANTIL,MIXT,Dissabte,09:00 h,,VOLEIBOL INFANTIL MIXT GRUP 01 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223969,"AEE Institut Montserrat ""A""",VOLEIBOL ALEVÍ MIXT 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell E,Poliesportiu Creueta del Coll. Pista 1,4,VOLEIBOL,ALEVÍ,MIXT,Dissabte,09:00 h,,VOLEIBOL ALEVÍ MIXT GRUP 09 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223968,"AEE Institut Montserrat ""B""",VOLEIBOL ALEVÍ MIXT 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell B,Poliesportiu Creueta del Coll. Pista 1,4,VOLEIBOL,ALEVÍ,MIXT,Dissabte,09:45 h,,VOLEIBOL ALEVÍ MIXT GRUP 03 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223967,"AEE Institut Montserrat ""A""",VOLEIBOL PREINFANTIL MIXT 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell E,Institut Montserrat,4,VOLEIBOL,PREINFANTIL,MIXT,Dissabte,09:00 h,,VOLEIBOL PREINFANTIL MIXT GRUP 03 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223966,"AEE Institut Montserrat ""B""",VOLEIBOL PREINFANTIL FEMENÍ 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell E,Institut Montserrat,4,VOLEIBOL,PREINFANTIL,FEMENI,Dissabte,10:45 h,,VOLEIBOL PREINFANTIL FEMENÍ GRUP 04 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223965,"AEE Institut Montserrat ""A""",VOLEIBOL CADET FEMENÍ 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell C,Institut Montserrat,8,VOLEIBOL,CADET,FEMENI,Dissabte,10:45 h,,VOLEIBOL CADET FEMENÍ GRUP 03 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223964,"AEE Institut Montserrat ""A""",VOLEIBOL JUVENIL FEMENÍ 2ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell C,Institut Montserrat,8,VOLEIBOL,JUVENIL,FEMENI,Dissabte,12:30 h,,VOLEIBOL JUVENIL FEMENÍ GRUP 02 1a FASE CEEB,voleibase@aeeinsmontserrat.cat
223963,"Club Handbol Claret-Gràcia ""A""",HANDBOL BENJAMÍ MIXT 2ª FASE CEEB,,Club Handbol Claret-Gràcia,Genèrica,Facturada,,,2025-12-10,,1,Nivell A,Col·legi Pau Casals de Gràcia,Casa,HANDBOL,BENJAMÍ,MIXT,Dissabte,10:00 h,,"HANDBOL BENJAMÍ MIXT COPA CEEB 25-26, HANDBOL BENJAMÍ MIXT GRUP 03 1a FASE CEEB",handbol.claret@gmail.com
223961,Institut Joan Salvat Papasseit (AE Ciutat Vella),VOLEIBOL CADET MIXT 2ª FASE CEEB,,Institut Joan Salvat Papasseit (AECV),Genèrica,Tramitada,,2025-12-15,2025-12-10,,0,Nivell D,Pistes Poliesportives Municipals Parc de la Maquinista,3,VOLEIBOL,CADET,MIXT,Divendres,18:00 h,,,marticule06@gmail.com
223960,Institut Joan Salvat Papasseit (AE Ciutat Vella),VOLEIBOL INFANTIL MIXT 2ª FASE CEEB,,Institut Joan Salvat Papasseit (AECV),Genèrica,Tramitada,,2025-12-15,2025-12-10,,0,Nivell D,Pistes Poliesportives Municipals Parc de la Maquinista,7,VOLEIBOL,INFANTIL,MIXT,Dissabte,10:00 h,,,palouastrid@gmail.com
223959,Institut Joan Salvat Papasseit (AE Ciutat Vella),FUTBOL 5 CADET MIXT 2ª FASE CEEB,,Institut Joan Salvat Papasseit (AECV),Genèrica,Tramitada,,2025-12-15,2025-12-10,,1,Nivell D,Pistes Poliesportives Municipals Parc de la Maquinista,7,FUTBOL 5,CADET,MIXT,Divendres,18:00 h,,,alanjleon8@gmail.com
223957,FS Manyanet Les Corts A,FUTBOL 5 JUVENIL MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Fora,FUTBOL 5,JUVENIL,MIXT,Divendres,20:45 h,,"FUTBOL 5 JUVENIL MIXT COPA CEEB 25-26, FUTBOL 5 JUVENIL MIXT GRUP 02 1a FASE CEEB",futbol@afa.manyanet.es
223956,FS Manyanet Les Corts B,FUTBOL 5 JUVENIL MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Casa,FUTBOL 5,JUVENIL,MIXT,Divendres,20:45 h,,"FUTBOL 5 JUVENIL MIXT COPA CEEB 25-26, FUTBOL 5 JUVENIL MIXT GRUP 04 1a FASE CEEB",futbol@afa.manyanet.es
223955,FS Manyanet Les Corts,FUTBOL 5 CADET FEMENÍ 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Fora,FUTBOL 5,CADET,FEMENÍ,Divendres,20:15 h,,"FUTBOL 5 CADET FEMENÍ COPA CEEB 25-26, FUTBOL 5 CADET FEMENÍ GRUP 01 1a FASE CEEB",futbol@afa.manyanet.es
223954,FS Manyanet Les Corts,FUTBOL 5 CADET MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Casa,FUTBOL 5,CADET,MIXT,Divendres,19:15 h,,"FUTBOL 5 CADET MIXT COPA CEEB 25-26, FUTBOL 5 CADET MIXT GRUP 06 1a FASE CEEB",futbol@afa.manyanet.es
223953,FS Manyanet Les Corts,FUTBOL 5 INFANTIL FEMENÍ 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Fora,FUTBOL 5,INFANTIL,FEMENÍ,Divendres,19:15 h,,"FUTBOL 5 INFANTIL FEMENÍ COPA CEEB 25-26, FUTBOL 5 INFANTIL FEMENÍ GRUP 01 1a FASE CEEB",futbol@afa.manyanet.es
223952,FS Manyanet Les Corts,FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,20:15 h,,"FUTBOL 5 ALEVÍ MIXT COPA CEEB 25-26, FUTBOL 5 ALEVÍ MIXT GRUP 03 1a FASE CEEB",futbol@afa.manyanet.es
223951,FS Manyanet Les Corts Verd,FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,"FUTBOL 5 BENJAMÍ MIXT COPA CEEB 25-26, FUTBOL 5 BENJAMÍ MIXT GRUP 14 1a FASE CEEB",futbol@afa.manyanet.es
223950,FS Manyanet Les Corts Groc,FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,"FUTBOL 5 BENJAMÍ MIXT COPA CEEB 25-26, FUTBOL 5 BENJAMÍ MIXT GRUP 06 1a FASE CEEB",futbol@afa.manyanet.es
223949,FS Manyanet Les Corts,FUTBOL 5 MENUTS|MENUDES MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Fora,FUTBOL 5,MENUTS,MIXT,Divendres,18:15 h,,FUTBOL 5 MENUTS|MENUDES MIXT GRUP 04 1a FASE CEEB,futbol@afa.manyanet.es
223948,FS Manyanet Les Corts,FUTBOL 5 MENUDETS|MENUDETES MIXT 2ª FASE CEEB,,Futbol Sala Manyanet Les Corts,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell C,Col·legi Pare Manyanet,Casa,FUTBOL 5,MENUDETS,MIXT,Divendres,18:15 h,,FUTBOL 5 MENUDETS|MENUDETES MIXT GRUP 01 1a FASE CEEB,futbol@afa.manyanet.es
223944,"Institut Escola Trinitat Nova Esport (FEEB) ""A""",VOLEIBOL JUVENIL MIXT 2ª FASE CEEB,,Institut Escola Trinitat Nova Esport (FEEB),Genèrica,Facturada,,,2025-12-10,,0,Nivell E,Institut Escola Trinitat Nova,8,VOLEIBOL,JUVENIL,MIXT,Divendres,18:00 h,,AMISTÓS FUTBOL 5 FEEB,katherine-083@hotmail.com
223940,"Col·legi Sil ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell A,Col·legi Sil,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,equipo bajo rendimiento deportivo,FUTBOL 5 BENJAMÍ MIXT GRUP 04 1a FASE CEEB,extraescolar@colegiosil.com
223939,"Col·legi Sil ""A""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Col·legi Sil,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,equipo con bajo rendimiento deportivo,FUTBOL 5 PREALEVÍ MIXT GRUP 12 1a FASE CEEB,extraescolar@colegiosil.com
223938,"Col·legi Sil ""A""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell A,Col·legi Sil,Casa,FUTBOL 5,INFANTIL,MIXT,Divendres,18:00 h,,FUTBOL 5 INFANTIL MIXT GRUP 04 1a FASE CEEB,extraescolar@colegiosil.com
223937,"Col·legi Sil ""A""",VOLEIBOL INFANTIL FEMENÍ 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell A,Col·legi Sil,Fora,VOLEIBOL,INFANTIL,FEMENI,Divendres,18:00 h,,VOLEIBOL INFANTIL FEMENÍ GRUP 01 1a FASE CEEB,extraescolar@colegiosil.com
223936,"Col·legi Sil ""A""",VOLEIBOL CADET FEMENÍ 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell A,Col·legi Sil,Fora,VOLEIBOL,CADET,FEMENI,Divendres,19:00 h,,VOLEIBOL CADET FEMENÍ GRUP 01 1a FASE CEEB,extraescolar@colegiosil.com
223935,"Col·legi Sil ""A""",VOLEIBOL JUVENIL FEMENÍ 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,0,Nivell A,Col·legi Sil,Fora,VOLEIBOL,JUVENIL,FEMENI,Dijous,18:30 h,,VOLEIBOL JUVENIL FEMENÍ GRUP 01 1a FASE CEEB,extraescolar@colegiosil.com
223931,"Kinobs Sports SLU ""A""",FUTBOL 5 ALEVÍ MIXT 2ª FASE CEEB,,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,Centre Asturiano de Barcelona,3,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 ALEVÍ MIXT GRUP 07 1a FASE CEEB,coordinacio@kinobs.com
223930,"Kinobs Sports SLU ""A""",FUTBOL 5 BENJAMÍ MIXT 2ª FASE CEEB,,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,Centre Asturiano de Barcelona,7,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,FUTBOL 5 BENJAMÍ MIXT GRUP 14 1a FASE CEEB,coordinacio@kinobs.com
223929,"Club bàsquet turó de la Peira ""A""",BÀSQUET LLIGA ABSOLUTA MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Escola Marinada,,BÀSQUET,SÈNIOR,MIXT,Dissabte,10:00 h,,BÀSQUET LLIGA JOVE MIXT GRUP 01 1a FASE CEEB,cbturo@gmail.com
223928,"Club bàsquet turó de la Peira ""A""",BÀSQUET JUVENIL MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Institut Josep Pla,,BÀSQUET,JUVENIL,MIXT,Divendres,19:15 h,,BÀSQUET JUVENIL MIXT GRUP 02 1a FASE CEEB,cbturo@gmail.com
223927,"Kinobs Sports SLU ""B""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,Centre Asturiano de Barcelona,7,FUTBOL 5,INFANTIL,MIXT,Divendres,18:00 h,,FUTBOL 5 INFANTIL MIXT GRUP 02 1a FASE CEEB,coordinacio@kinobs.com
223926,"Col·legi Sil ""B""",FUTBOL 5 PREALEVÍ MIXT 2ª FASE CEEB,,Col·legi Sil,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell E,Col·legi Sil,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,Equipo de bajo nivel deportivo.,,extraescolar@colegiosil.com
223925,"Club bàsquet turó de la Peira ""B""",BÀSQUET CADET MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Escola Antaviana,,BÀSQUET,CADET,MIXT,Divendres,19:15 h,,BÀSQUET CADET MIXT GRUP 01 1a FASE CEEB,cbturo@gmail.com
223924,"Club bàsquet turó de la Peira ""A""",BÀSQUET CADET FEMENÍ 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Pavelló del Trevol,,BÀSQUET,CADET,FEMENÍ,Dissabte,11:45 h,,BÀSQUET CADET-JUVENIL FEMENÍ GRUP 01 1a FASE CEEB,cbturo@gmail.com
223923,"Kinobs Sports SLU ""A""",FUTBOL 5 PREINFANTIL MIXT 2ª FASE CEEB,,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,Centre Asturiano de Barcelona,3,FUTBOL 5,PREINFANTIL,MIXT,Divendres,18:00 h,,FUTBOL 5 PREINFANTIL MIXT GRUP 04 1a FASE CEEB,coordinacio@kinobs.com
223922,"Club bàsquet turó de la Peira ""A""",BÀSQUET ALEVÍ MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Escola Antaviana,,BÀSQUET,ALEVÍ,MIXT,Divendres,18:00 h,,BÀSQUET ALEVÍ MIXT GRUP 04 1a FASE CEEB,cbturo@gmail.com
223921,"Club bàsquet turó de la Peira ""B""",BÀSQUET ALEVÍ MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell E,Escola Marinada,,BÀSQUET,ALEVÍ,MIXT,Divendres,18:30 h,,BÀSQUET ALEVÍ MIXT GRUP 05 1a FASE CEEB,cbturo@gmail.com
223920,"Club bàsquet turó de la Peira ""A""",BÀSQUET BENJAMÍ MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,Escola Antaviana,,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,BÀSQUET BENJAMÍ MIXT GRUP 04 1a FASE CEEB,cbturo@gmail.com
223919,"Club bàsquet turó de la Peira ""Blau""",BÀSQUET ALEVÍ MIXT 2ª FASE CEEB,,Club bàsquet turó de la Peira,Genèrica,Tramitada,,2025-12-12,2025-12-10,,1,Nivell D,FEDAC Amílcar,,BÀSQUET,ALEVÍ,MIXT,Divendres,18:00 h,,BÀSQUET ALEVÍ MIXT GRUP 04 1a FASE CEEB,cbturo@gmail.com
223918,"Kinobs Sports SLU ""A""",FUTBOL 5 INFANTIL MIXT 2ª FASE CEEB,,Kinobs Sports SLU,Genèrica,Tramitada,,2025-12-10,2025-12-10,,1,Nivell E,Centre Asturiano de Barcelona,3,FUTBOL 5,INFANTIL,MIXT,Divendres,18:00 h,,FUTBOL 5 INFANTIL MIXT GRUP 08 1a FASE CEEB,kinobs@kinobs.com
